SF_Id,Name,Field,Before,After,Source,Timestamp,Action,Note
a01WR0000106ykfYAA,1128 BLUE MOUND W RD FORT WORTH TX,Parcel__c,,41226836,push_smb_roe_parcels_2026-04-27.py,2026-04-27T08:27:50,FILL,source=Parcel
a01WR0000106yzjYAA,1925 GOLDEN HEIGHTS RD HASLET TX,Parcel__c,,4233190,push_smb_roe_parcels_2026-04-27.py,2026-04-27T08:27:50,FILL,source=Parcel
a01WR00000UGWfHYAX,2600 E SOUTHLAKE BLVD SOUTHLAKE TX,Parcel__c,41375203,41375203 - need to confirm,push_smb_roe_parcels_2026-04-27.py,2026-04-27T08:27:50,OVERWRITE,source=Parcel; xlsx-Parcel#=41375203 vs xlsx-Parcel=41375203 - need to confirm
a01WR00000UGXqzYAH,7355 N BEACH ST FORT WORTH TX,Parcel__c,07876939,7876939,push_smb_roe_parcels_2026-04-27.py,2026-04-27T08:27:50,OVERWRITE,source=Parcel; xlsx-Parcel#=07876939 vs xlsx-Parcel=7876939
a01WR0000106zHhYAI,318 AVIATOR DR FORT WORTH TX,Parcel__c,,unable to locate,push_smb_roe_parcels_2026-04-27.py,2026-04-27T08:27:50,FILL,source=Parcel
a01WR0000106ylsYAA,120 COUNTRY VIEW DR ROANOKE TX,Parcel__c,,R742232,push_smb_roe_parcels_2026-04-27.py,2026-04-27T08:27:50,FILL,source=Parcel
a01WR00000UGVvAYAX,1212 N HIGHWAY 377 ROANOKE TX,Parcel__c,R534976,R257320,push_smb_roe_parcels_2026-04-27.py,2026-04-27T08:27:50,OVERWRITE,source=Parcel
a01WR0000106ynDYAQ,125 COUNTRY VIEW DR ROANOKE TX,Parcel__c,,R742232,push_smb_roe_parcels_2026-04-27.py,2026-04-27T08:27:50,FILL,source=Parcel
a01WR0000106yyqYAA,1741 N HWY 377 ROANOKE TX,Parcel__c,,R755180,push_smb_roe_parcels_2026-04-27.py,2026-04-27T08:27:50,FILL,source=Parcel
a01WR00000fDqRoYAK,181 GRAND AVE SOUTHLAKE TX,Parcel__c,07927606,7927606,push_smb_roe_parcels_2026-04-27.py,2026-04-27T08:27:50,OVERWRITE,source=Parcel; xlsx-Parcel#=07927606 vs xlsx-Parcel=7927606
a01WR00000UGWX9YAP,2175 E SOUTHLAKE BLVD SOUTHLAKE TX,Parcel__c,4246333,42463333,push_smb_roe_parcels_2026-04-27.py,2026-04-27T08:27:50,OVERWRITE,"source=Parcel; xlsx-Parcel#=4246333 vs xlsx-Parcel=
42463333"
a01WR0000106zZ6YAI,6242 RUFE SNOW DR N RICHLAND HILLS TX,Parcel__c,,06570054,push_smb_roe_parcels_2026-04-27.py,2026-04-27T08:27:50,FILL,source=Parcel
a01WR00000UGXjFYAX,6600 DENTON HWY WATAUGA TX,Parcel__c,05752841,5752841,push_smb_roe_parcels_2026-04-27.py,2026-04-27T08:27:50,OVERWRITE,source=Parcel; xlsx-Parcel#=05752841 vs xlsx-Parcel=5752841
a01WR00000UGXldYAH,700 N CARROLL AVE SOUTHLAKE TX,Parcel__c,01568833,1568833,push_smb_roe_parcels_2026-04-27.py,2026-04-27T08:27:50,OVERWRITE,source=Parcel; xlsx-Parcel#=01568833 vs xlsx-Parcel=1568833
a01WR0000106zjuYAA,8849 N TARRANT PKWY N RICHLAND HILLS TX,Parcel__c,,41190181,push_smb_roe_parcels_2026-04-27.py,2026-04-27T08:27:50,FILL,source=Parcel
