SF_Id,Name,Field,Before,After,Source,Timestamp,Action,Note
a01WR00000UGXWyYAP,5752 BOAT CLUB RD FORT WORTH TX,Serving_Area__c,SA01,SA04,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXWyYAP,5752 BOAT CLUB RD FORT WORTH TX,FDH_Activated_Date__c,2025-07-01,2022-12-31,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXWpYAP,5744 BOAT CLUB RD FORT WORTH TX,FDH_Name__c,TX_DFW_AVR_2025Q3,TX_DFW_SA04_FDH06,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXWpYAP,5744 BOAT CLUB RD FORT WORTH TX,Serving_Area__c,SA01,SA04,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXWpYAP,5744 BOAT CLUB RD FORT WORTH TX,FDH_Activated_Date__c,2025-07-01,2022-12-31,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWpmYAH,3045 STILLHOUSE LAKE RD HARKER HEIGHTS TX,Agreement_Name__c,TX_HARKER HEIGHTS_SA02_FDH12_PA04,TX_HARKER HEIGHTS_SA02_FDH12_PA03,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWpnYAH,3045B STILLHOUSE LAKE RD HARKER HEIGHTS TX,Agreement_Name__c,TX_HARKER HEIGHTS_SA02_FDH12_PA04,TX_HARKER HEIGHTS_SA02_FDH12_PA03,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGVZrYAP,1010 KNIGHTS WAY HARKER HEIGHTS TX,Business_Building_Id__c,51233d6a-98ac-4834-afe7-af53fdf98228,bf344cca-0835-4e74-9a40-90f3981c3cf6,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGVWfYAP,980 KNIGHTS WAY HARKER HEIGHTS TX,Agreement_Name__c,TX_HARKER HEIGHTS_SA02_FDH12_PA05,TX_HARKER HEIGHTS_SA02_FDH12_PA04,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UG83EYAT,1000 E FM 2410 RD HARKER HEIGHTS TX,Address_Type__c,SFU,Business,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UG83EYAT,1000 E FM 2410 RD HARKER HEIGHTS TX,Business_Building_Id__c,4dba6f39-f1b2-408d-9926-6bd5c2008994,4b4fcff7-ab35-4ebb-b5f0-16a061e24dd5,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGX5DYAX,3903 W STAN SCHLUETER LOOP KILLEEN TX,Address_Type__c,SFU,Business,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGX5DYAX,3903 W STAN SCHLUETER LOOP KILLEEN TX,FDH_Name__c,TX_KILLEEN_AVR_2025Q4,TX_KILLEEN_SA17_FDH06,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGX5DYAX,3903 W STAN SCHLUETER LOOP KILLEEN TX,FDH_Activated_Date__c,2025-10-01,2024-09-12,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGX5DYAX,3903 W STAN SCHLUETER LOOP KILLEEN TX,Business_Building_Id__c,193dc617-bf72-4a15-9ca1-ba29f4c0c7a0,70ee59c2-6de3-4a15-b11a-cc4ec8cc92ce,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXC5YAP,4103 ZEPHYR RD KILLEEN TX,Business_Building_Id__c,765fe002-6f47-4b9f-b0ee-6ccb148075cc,96f6b6c6-d9c4-4d94-a38a-30c430c2ba0d,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00001LnrmuYAB,1510 NW RADIAL HWY OMAHA NE,Business_Building_Id__c,,17983730-4aaf-40c8-b1f9-1adb7ad1beb1,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00001LnrmxYAB,1604 NW RADIAL HWY OMAHA NE,Business_Building_Id__c,,c23e54ff-3d66-4e9d-a1c9-fdb7766cc276,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00001LnrmvYAB,1610 NW RADIAL HWY OMAHA NE,Business_Building_Id__c,,c23e54ff-3d66-4e9d-a1c9-fdb7766cc276,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00001LnrmwYAB,1602 NW RADIAL HWY OMAHA NE,Business_Building_Id__c,,c23e54ff-3d66-4e9d-a1c9-fdb7766cc276,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00001Lnrn9YAB,4809 NW RADIAL HWY OMAHA NE,Business_Building_Id__c,,7c69bcad-bb09-44d2-aade-f0e3b6f19b48,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00001LnrnBYAR,4803 NW RADIAL HWY OMAHA NE,Business_Building_Id__c,,7c69bcad-bb09-44d2-aade-f0e3b6f19b48,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00001LnrnCYAR,4721 NW RADIAL HWY OMAHA NE,Business_Building_Id__c,,033e74ac-03ea-4a33-b062-4256d12ef6a8,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00001Lnrn7YAB,4735 NW RADIAL HWY OMAHA NE,Business_Building_Id__c,,ea3d7d50-901f-406b-b2d7-fa408fc9bfa1,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00001LnrnAYAR,4811 NW RADIAL HWY OMAHA NE,Business_Building_Id__c,,f60b7804-f0dc-4563-a1af-95baff8b710d,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00001Lnrn8YAB,4707 NW RADIAL HWY OMAHA NE,Business_Building_Id__c,,5765d976-4db5-4343-9423-211821ac389b,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00001LnrnDYAR,4801 NW RADIAL HWY OMAHA NE,Business_Building_Id__c,,7c69bcad-bb09-44d2-aade-f0e3b6f19b48,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000XZaTuYAL,4201 E RANCIER AVE KILLEEN TX,Agreement_Name__c,TX_KILLEEN_SA03_FDH14_PA01,TX_KILLEEN_SA03_FDH14_MDU_439 PLAZA,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00001LnrnJYAR,1004 NW RADIAL HWY OMAHA NE,Business_Building_Id__c,,ffc55814-7daf-4165-967f-f471c318e3fd,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00001LnrnKYAR,1136 NW RADIAL HWY OMAHA NE,Business_Building_Id__c,,dfd78f07-5992-413a-bb65-6584e5586b44,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00001LnrnUYAR,1130 NW RADIAL HWY OMAHA NE,Business_Building_Id__c,,dfd78f07-5992-413a-bb65-6584e5586b44,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00001LnrnOYAR,1138 NW RADIAL HWY OMAHA NE,Business_Building_Id__c,,dfd78f07-5992-413a-bb65-6584e5586b44,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00001LnrnWYAR,1110 NW RADIAL HWY OMAHA NE,Business_Building_Id__c,,dfd78f07-5992-413a-bb65-6584e5586b44,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00001LnrnMYAR,1126 NW RADIAL HWY OMAHA NE,Business_Building_Id__c,,dfd78f07-5992-413a-bb65-6584e5586b44,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00001LnrnPYAR,1008 NW RADIAL HWY OMAHA NE,Business_Building_Id__c,,ffc55814-7daf-4165-967f-f471c318e3fd,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00001LnrnSYAR,1002 NW RADIAL HWY OMAHA NE,Business_Building_Id__c,,ffc55814-7daf-4165-967f-f471c318e3fd,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00001LnrnLYAR,1122 NW RADIAL HWY OMAHA NE,Business_Building_Id__c,,dfd78f07-5992-413a-bb65-6584e5586b44,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00001LnrnXYAR,1102 NW RADIAL HWY OMAHA NE,Business_Building_Id__c,,dfd78f07-5992-413a-bb65-6584e5586b44,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00001LnrnQYAR,1010 NW RADIAL HWY OMAHA NE,Business_Building_Id__c,,ffc55814-7daf-4165-967f-f471c318e3fd,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00001LnrnTYAR,1018 NW RADIAL HWY OMAHA NE,Business_Building_Id__c,,ffc55814-7daf-4165-967f-f471c318e3fd,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00001LnrnVYAR,1020 NW RADIAL HWY OMAHA NE,Business_Building_Id__c,,deff0744-d461-4287-b802-88248fe53b61,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00001LnrnNYAR,1140 NW RADIAL HWY OMAHA NE,Business_Building_Id__c,,696e2da4-4e98-4da9-af35-265fff57a3fe,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00001LnrnIYAR,1006 NW RADIAL HWY OMAHA NE,Business_Building_Id__c,,ffc55814-7daf-4165-967f-f471c318e3fd,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00001LnrnRYAR,1016 NW RADIAL HWY OMAHA NE,Business_Building_Id__c,,ffc55814-7daf-4165-967f-f471c318e3fd,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000jebs9YAA,5018 UNDERWOOD AVE OMAHA NE,Address_Type__c,SFU,Business,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00001LnrncYAB,4970 NW RADIAL HWY OMAHA NE,Business_Building_Id__c,,66487cef-6e2f-46bc-aca0-824aa6fb887e,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00001LnrneYAB,5028 NW RADIAL HWY OMAHA NE,Business_Building_Id__c,,42ff5cc2-4782-4953-b1bc-8d56647e9d9c,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00001LnrndYAB,4902 NW RADIAL HWY OMAHA NE,Business_Building_Id__c,,d6a5d704-8cfd-4839-9962-a0bcd0d04df1,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00001LnrnfYAB,4910 NW RADIAL HWY OMAHA NE,Business_Building_Id__c,,aaa4d939-f400-4954-9afa-df0029a43554,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00001LnrngYAB,5024 NW RADIAL HWY OMAHA NE,Business_Building_Id__c,,e691a450-dc80-447e-a8df-d5943bea5f77,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000tUttWYAS,900 N AUSTIN AVE GEORGETOWN TX,Business_Building_Id__c,0ba459e5-4e94-4379-ab9b-0cbc1f05222a,4319438a-3f91-4c46-868b-a85f4ebebb41,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXwdYAH,806 13TH ST BRIDGEPORT TX,FDH_Name__c,TX_BRIDGEPORT_SA01_FDH06,TX_BRIDGEPORT_AVR_2025Q3,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXwdYAH,806 13TH ST BRIDGEPORT TX,FDH_Activated_Date__c,2024-11-27,2025-07-01,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXwdYAH,806 13TH ST BRIDGEPORT TX,Business_Building_Id__c,40e26746-5e64-40bd-908c-e14abec4140b,415bc606-23f7-49bd-8977-fb1b537c6459,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGW9uYAH,1502 10TH ST BRIDGEPORT TX,FDH_Name__c,TX_BRIDGEPORT_SA01_FDH02,TX_BRIDGEPORT_AVR_2025Q3,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGW9uYAH,1502 10TH ST BRIDGEPORT TX,FDH_Activated_Date__c,2024-07-31,2025-07-01,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000lLsmOYAS,40120 INDUSTRIAL PARK CIR GEORGETOWN TX,FDH_Name__c,TX_GEORGETOWN_SA09_FDH11,TX_GEORGETOWN_AVR_2025Q4,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000lLsmOYAS,40120 INDUSTRIAL PARK CIR GEORGETOWN TX,FDH_Activated_Date__c,2025-09-25,2025-10-01,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWR5YAP,204 N FORT HOOD ST KILLEEN TX,Business_Building_Id__c,7d56e1f4-45f7-4959-a0c0-f73dd9362645,307e4e51-aa41-47a7-aee3-91802b099981,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXx4YAH,808 S ANN BLVD HARKER HEIGHTS TX,Agreement_Name__c,TX_HARKER HEIGHTS_SA01_FDH04_PA01,TX_Harker Heights_SA01_FDH04_PA01,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXxuYAH,812 S ANN BLVD HARKER HEIGHTS TX,Agreement_Name__c,TX_HARKER HEIGHTS_SA01_FDH04_PA01,TX_Harker Heights_SA01_FDH04_PA01,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXxZYAX,810 S ANN BLVD HARKER HEIGHTS TX,Agreement_Name__c,TX_HARKER HEIGHTS_SA01_FDH04_PA01,TX_Harker Heights_SA01_FDH04_PA01,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXe9YAH,615 N 8TH ST KILLEEN TX,FDH_Name__c,TX_KILLEEN_SA10_FDH04,TX_KILLEEN_AVR_2025Q3,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXe9YAH,615 N 8TH ST KILLEEN TX,FDH_Activated_Date__c,2024-12-30,2025-07-01,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGVqVYAX,117 EAST ST HUTTO TX,FDH_Name__c,TX_HUTTO_SA01_FDH26,TX_HUTTO_AVR_2025Q2,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGVqVYAX,117 EAST ST HUTTO TX,FDH_Activated_Date__c,2024-01-25,2025-04-01,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGVZlYAP,101 W CENTRAL TEXAS EXPY HARKER HEIGHTS TX,Business_Building_Id__c,baf4698c-5b77-4aed-b42e-9617398a955c,a75095bf-5923-4524-9d91-688855b1e493,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGVhYYAX,110 HIGHWAY 79 HUTTO TX,Business_Building_Id__c,f4cb119a-a0a3-4045-98b7-92c4ecd7588b,1360181a-d7c6-48e1-97aa-4e8b35e66f9d,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWPFYA5,201 TAYLOR ST HUTTO TX,FDH_Name__c,TX_HUTTO_SA01_FDH26,TX_HUTTO_AVR_2025Q3,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWPFYA5,201 TAYLOR ST HUTTO TX,FDH_Activated_Date__c,2024-01-25,2025-07-01,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXxbYAH,810 W RANCIER AVE KILLEEN TX,Agreement_Name__c,TX_KILLEEN_SA10_FDH12_PA03,TX_KILLEEN_SA10_FDH12_PA3,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXoUYAX,710 W RANCIER AVE KILLEEN TX,Agreement_Name__c,,TX_KILLEEN_SA10_FDH12_PA4,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXwMYAX,804 W RANCIER AVE KILLEEN TX,Agreement_Name__c,TX_KILLEEN_SA10_FDH12_PA03,TX_KILLEEN_SA10_FDH12_PA3,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGVkBYAX,1108 N PARK ST KILLEEN TX,Agreement_Name__c,TX_KILLEEN_SA10_FDH03_PA03,TX_KILLEEN_SA10_FDH3_PA3,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGVkBYAX,1108 N PARK ST KILLEEN TX,Business_Building_Id__c,,3a964703-49c5-44ce-baad-7bc59ffb7203,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXFNYA5,422 N GILMER ST KILLEEN TX,Agreement_Name__c,TX_KILLEEN_SA10_FDH16_PA01,TX_KILLEEN_SA10_FDH16_PA1,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXFfYAP,424 N GILMER ST KILLEEN TX,Agreement_Name__c,TX_KILLEEN_SA10_FDH16_PA01,TX_KILLEEN_SA10_FDH16_PA1,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGYAFYA5,929 W RANCIER AVE KILLEEN TX,Agreement_Name__c,TX_KILLEEN_SA10_FDH11_PA03,TX_KILLEEN_SA10_FDH11_PA3,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXZiYAP,600 INDIAN TRAIL DR HARKER HEIGHTS TX,Business_Building_Id__c,9a2a3bb3-32e5-4cbc-9638-29a30051ce94,988e4503-e733-4d6b-add9-02612b300077,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGVnhYAH,113 METROTEX DR HASLET TX,FDH_Name__c,TX_DFW_SA05_FDH15,TX_DFW_NN_2025Q4,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGVnhYAH,113 METROTEX DR HASLET TX,FDH_Activated_Date__c,2022-12-31,2025-12-12,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000fDqSaYAK,3320 TRACEWOOD WAY FORT WORTH TX,FDH_Name__c,TX_DFW_AVR_2025Q3,TX_DFW_NN_2025Q4,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000fDqSaYAK,3320 TRACEWOOD WAY FORT WORTH TX,FDH_Activated_Date__c,2025-07-01,2025-12-12,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000fDqSaYAK,3320 TRACEWOOD WAY FORT WORTH TX,Business_Building_Id__c,c0e5f6cc-07aa-40e3-97fb-c623ae3df0cb,<Null>,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXh9YAH,636 COUNTY ROAD 4841 HASLET TX,FDH_Name__c,TX_DFW_SA05_FDH15,TX_DFW_AVR_2025Q4,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXh9YAH,636 COUNTY ROAD 4841 HASLET TX,FDH_Activated_Date__c,2022-12-31,2025-10-01,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGX15YAH,3527 E HIGHWAY 114 RHOME TX,FDH_Name__c,TX_DFW_SA08_FDH01,TX_DFW_AVR_2025Q3,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGX15YAH,3527 E HIGHWAY 114 RHOME TX,FDH_Activated_Date__c,2022-12-31,2025-07-01,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXDSYA5,4140 HERITAGE TRACE PKWY FORT WORTH TX,FDH_Name__c,TX_DFW_SA09_FDH06,TX_DFW_AVR_2025Q3,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXDSYA5,4140 HERITAGE TRACE PKWY FORT WORTH TX,FDH_Activated_Date__c,2022-12-31,2025-07-01,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXEiYAP,4200 HERITAGE TRACE PKWY FORT WORTH TX,FDH_Name__c,TX_DFW_SA09_FDH06,TX_DFW_AVR_2025Q3,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXEiYAP,4200 HERITAGE TRACE PKWY FORT WORTH TX,FDH_Activated_Date__c,2022-12-31,2025-07-01,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXFRYA5,4224 HERITAGE TRACE PKWY FORT WORTH TX,FDH_Name__c,TX_DFW_SA09_FDH06,TX_DFW_AVR_2025Q3,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGXFRYA5,4224 HERITAGE TRACE PKWY FORT WORTH TX,FDH_Activated_Date__c,2022-12-31,2025-07-01,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGMUwYAP,9509 N BEACH ST FORT WORTH TX,FDH_Name__c,TX_DFW_SA09_FDH05,TX_DFW_AVR_2025Q3,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGMUwYAP,9509 N BEACH ST FORT WORTH TX,FDH_Activated_Date__c,2022-12-31,2025-07-01,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWfGYAX,2600 BOBCAT BLVD TROPHY CLUB TX,FDH_Name__c,TX_DFW_SA12_FDH11,TX_DFW_AVR_2025Q3,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWfGYAX,2600 BOBCAT BLVD TROPHY CLUB TX,FDH_Activated_Date__c,2022-12-31,2025-07-01,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWMjYAP,200 COUNTY ROAD 306 JARRELL TX,Agreement_Name__c,TX_JARRELL_SA01_FDH01_PA02,TX_JARRELL_SA01_FDH01_PA03,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWMjYAP,200 COUNTY ROAD 306 JARRELL TX,Address_Type__c,SFU,Business,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR0000106zkkYAA,901 W HUBBARD ST MINERAL WELLS TX,Business_Building_Id__c,6bd9b545-c328-456f-b35a-a725d0821011,5660f808-0904-4818-b49d-333ce79e8fb3,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWHaYAP,175 ELIZABETH PARK BLVD LIBERTY HILL TX,FDH_Name__c,TX_SANTA RITA_SA01_FDH25_SRR 1-1A,TX_SANTA RITA_AVR_2025Q4,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWHaYAP,175 ELIZABETH PARK BLVD LIBERTY HILL TX,FDH_Activated_Date__c,2025-01-13,2025-10-01,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGW19YAH,1300 W FM 487 JARRELL TX,Agreement_Name__c,,TX_JARRELL_SA01_FDH04_PA02,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWMcYAP,200 AUGUSTINE WAY LIBERTY HILL TX,FDH_Name__c,TX_SANTA RITA_SA01_FDH23_SRR 1-7,TX_SANTA RITA_AVR_2026Q1,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGWMcYAP,200 AUGUSTINE WAY LIBERTY HILL TX,FDH_Activated_Date__c,2023-12-21,2026-01-02,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGVcZYAX,103 S OAK AVE MINERAL WELLS TX,Business_Building_Id__c,0f4f98a7-2669-457b-804e-fc4212ce9ff2,7512dc3a-d8b4-4486-baf4-0229e34eb5aa,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
a01WR00000UGVkbYAH,111 N 3RD ST JARRELL TX,FDH_Name__c,TX_JARRELL_SA01_FDH02,TX_JARRELL_AVR_2025Q3,sync_vetro_to_salesforce.py,2026-05-22T15:22:18,UPDATE,kind=bus; from Vetro sync
